scode,name,IndustryName,IndustryCode,Listed date,Listed year,year,DYNA,MUNI,liva,rev_entropy,diff_freq1,diff_freq2,cost_freq1,cost_freq2,org_size,esg_rating,esg_score,digi_freq1,digi_freq2,cost_sticky,DYNA_cal,MUNI_cal,liva_cal,rev_entropy_cal,diff_freq1_cal,cost_freq1_cal,org_size_cal,esg_score_cal,digi_freq1_cal,cost_sticky_cal
601800,中国交建,土木工程建筑业,E48,2006/12/15,2006.0,2018,0.0031,0.1649,-0.404875832,0.579929691727219,0.0038759039581201,0.0069244604316546,0.0054866692394167,0.0098021582733813,18.3803545489959,BB,79.99,0.0003641756698985,0.0008086016465004,-0.021120498,0.39999999999999997,0.501,0.254741200559924,0.5987169878821884,0.4820902256107543,0.16569832462222292,0.95,0.95,0.34099262984797957,0.495964312335223
601800,中国交建,土木工程建筑业,E48,2006/12/15,2006.0,2019,0.0029,0.1678,-0.35212939,0.543501284027526,0.0044076163610719,0.0078787531515012,0.0049205026285421,0.0087955535182214,18.5343660557838,BBB,83.44,0.0002036223050587,0.0004207172387486,-0.356128342,0.3,0.6165178571428576,0.2976841651236099,0.5688138341949072,0.5921607015307745,0.05,0.95,0.95,0.12926477385147953,0.4625191448199597
601800,中国交建,土木工程建筑业,E48,2006/12/15,2006.0,2020,0.0027,0.1706,-0.36448936,0.538702864896287,0.0043052367880233,0.0076696953500801,0.0046652565891124,0.0083110636023516,18.6862464859505,BBB,83.03,0.0002005167339281,0.0004570095814422,-0.014240709,0.20000000000000012,0.7290178571428573,0.28762142470752233,0.5648749339300285,0.5723057570809084,0.05,0.95,0.95,0.12516933855628873,0.4966511490756029
601800,中国交建,土木工程建筑业,E48,2006/12/15,2006.0,2021,0.0026,0.1734,0.063920091705704,0.565173340822086,0.0049473913754565,0.0088190277204149,0.0044567409911137,0.0079444134010349,18.7505865341091,BB,77.33,0.0002390117493144,0.0005488923448777,-0.402359858,0.15000000000000002,0.841517857142857,0.7081828569935443,0.5866038746048446,0.6968417683383528,0.05,0.95,0.8724402730375422,0.17593418601013133,0.4579036684220263
601800,中国交建,土木工程建筑业,E48,2006/12/15,2006.0,2022,0.0024,0.1761,-0.003960408,0.592513114228027,0.0059296848715935,0.0104279656838576,0.0048923404732533,0.0086036879992111,18.8336840841642,BB,75.45,0.0002742564602632,0.0006241331484049,-1.947999877,0.05,0.95,0.6238389387309713,0.6090463994791939,0.8873424924428227,0.05,0.95,0.7280716723549487,0.22241273282758145,0.30359626852201155
601800,中国交建,土木工程建筑业,E48,2006/12/15,2006.0,2023,0.0023,0.1788,-0.325246658,0.583092032049142,0.0058634704496621,0.0103408131120597,0.0045173315384814,0.0079667633026685,18.9420086963891,BB,75.41,0.000356282561201,0.0007341804883454,-0.087861575,0.05,0.95,0.31957046046180665,0.6013128726498541,0.8745012231341116,0.05,0.95,0.7249999999999994,0.3305836858601876,0.48930128476619067
601868,中国能建,土木工程建筑业,E48,2015/12/10,2015.0,2015,0.0038,0.1556,0.4399848201912872,0.779812341547967,0.0040996325030624,0.0072522392372146,0.0057492854226214,0.0101704709621497,17.7836541050515,BB,76.53,0.0003734809167561,0.0006813819426188,0.059619410985392,0.65,0.16785714285714276,0.95,0.7627955730974628,0.5324319664897401,0.2639687912029473,0.95,0.8110068259385663,0.3532638143768349,0.5363928297585967
601868,中国能建,土木工程建筑业,E48,2015/12/10,2015.0,2016,0.0035,0.1588,-0.433342756,0.779812341547967,0.0040996325030624,0.0072522392372146,0.0057492854226214,0.0101704709621497,17.7836541050515,BB,76.53,0.0004321788704793,0.0007793906232692,0.059619410985392,0.56,0.28214285714285736,0.2315651518594421,0.7627955730974628,0.5324319664897401,0.2639687912029473,0.95,0.8110068259385663,0.43067104844879317,0.5363928297585967
601868,中国能建,土木工程建筑业,E48,2015/12/10,2015.0,2017,0.0033,0.1619,-0.28792936,0.779812341547967,0.0040996325030624,0.0072522392372146,0.0057492854226214,0.0101704709621497,17.7836541050515,BB,76.53,0.0004908768242024,0.0008773993039196,0.059619410985392,0.501,0.39285714285714274,0.3499519486696086,0.7627955730974628,0.5324319664897401,0.2639687912029473,0.95,0.8110068259385663,0.5050091574183128,0.5363928297585967
601868,中国能建,土木工程建筑业,E48,2015/12/10,2015.0,2018,0.0031,0.1649,-0.248084941,0.779812341547967,0.0040996325030624,0.0072522392372146,0.0057492854226214,0.0101704709621497,17.7836541050515,BB,76.53,0.0005495747779256,0.00097540798457,0.059619410985392,0.39999999999999997,0.501,0.38239086603161104,0.7627955730974628,0.5324319664897401,0.2639687912029473,0.95,0.8110068259385663,0.5530076050825171,0.5363928297585967
601868,中国能建,土木工程建筑业,E48,2015/12/10,2015.0,2019,0.0029,0.1678,-0.238727275,0.779812341547967,0.0040996325030624,0.0072522392372146,0.0057492854226214,0.0101704709621497,17.7836541050515,BB,76.53,0.0006082727316488,0.0010734166652204,0.059619410985392,0.3,0.6165178571428576,0.3900093120196231,0.7627955730974628,0.5324319664897401,0.2639687912029473,0.95,0.8110068259385663,0.6010060527467217,0.5363928297585967
601868,中国能建,土木工程建筑业,E48,2015/12/10,2015.0,2020,0.0027,0.1706,-0.259239784,0.779812341547967,0.0040996325030624,0.0072522392372146,0.0057492854226214,0.0101704709621497,17.7836541050515,BB,76.53,0.000666970685372,0.0011714253458707,0.059619410985392,0.20000000000000012,0.7290178571428573,0.37330926716921803,0.7627955730974628,0.5324319664897401,0.2639687912029473,0.95,0.8110068259385663,0.6490045004109262,0.5363928297585967
601868,中国能建,土木工程建筑业,E48,2015/12/10,2015.0,2021,0.0026,0.1734,0.3352090394100807,0.779812341547967,0.0040996325030624,0.0072522392372146,0.0057492854226214,0.0101704709621497,17.7836541050515,BB,76.53,0.0007578466656387,0.0013285024154589,0.059619410985392,0.15000000000000002,0.841517857142857,0.95,0.7627955730974628,0.5324319664897401,0.2639687912029473,0.95,0.8110068259385663,0.723315540338038,0.5363928297585967
601868,中国能建,土木工程建筑业,E48,2015/12/10,2015.0,2022,0.0024,0.1761,-0.127688525,1.29477803814441,0.0045742928248448,0.0083328012259753,0.0055382242630306,0.0100887555073112,18.0117362773906,BB,77.22,0.000912263096677,0.0015104124055205,0.059619410985392,0.05,0.95,0.48041034999761567,0.95,0.624485039587352,0.1849901145008735,0.95,0.8639931740614331,0.8495848310638515,0.5363928297585967
601868,中国能建,土木工程建筑业,E48,2015/12/10,2015.0,2023,0.0023,0.1788,-0.185118051,1.13756790330348,0.0065605303381592,0.0118057916370492,0.0059079121369811,0.0106313935160862,18.1762576212718,BB,76.42,0.0010788375525371,0.0017765714638208,0.0089240953692556,0.05,0.95,0.43365470153269586,0.95,0.95,0.3233266001622845,0.95,0.8025597269624571,0.95,0.4989637837689806
601886,江河集团,建筑装饰和其他建筑业,E50,2011/8/18,2011.0,2014,0.0034584826132771,0.1639104320337197,-0.217039679,0.17239420439918,0.002698535080956,0.0049365303244005,0.0068797817448549,0.0125854399479223,14.6189619805238,B,70.38,0.0003147829630329,0.0005833732619685,-0.098934389,0.54754478398313,0.46465828691856065,0.4076660416716352,0.1546833667546625,0.10886031082018133,0.651639848163312,0.6357792330285823,0.30271398747390343,0.2758565803048767,0.4881958416378341
601886,江河集团,建筑装饰和其他建筑业,E50,2011/8/18,2011.0,2015,0.0061,0.1425,0.7939766442184292,0.17239420439918,0.0035019680481593,0.0063882582756982,0.0066855753646677,0.0121957657990602,14.6189619805238,CCC,66.12,0.0003527962558826,0.0006592509713264,2.01304305977094,0.95,0.05,0.95,0.1546833667546625,0.3635512778614564,0.5927092763327891,0.6357792330285823,0.05,0.3259861618459725,0.95
601886,江河集团,建筑装饰和其他建筑业,E50,2011/8/18,2011.0,2016,0.0056,0.146,-0.619223727,0.17239420439918,0.0039934162596799,0.0073683162401672,0.006394862523947,0.011799263168376,14.7457360616157,CCC,69.87,0.0001040876715587,0.0002000876574499,-0.009455056,0.95,0.05,0.08023210174173875,0.1546833667546625,0.5118329588045658,0.5044944920109107,0.6533574404915601,0.25480167014613814,0.05,0.4971289198774559
601886,江河集团,建筑装饰和其他建筑业,E50,2011/8/18,2011.0,2017,0.0052,0.1494,-0.553632519,0.200864091455369,0.0050820278771432,0.0094020994979461,0.0064142099420254,0.0118667275216796,14.6953828578877,CCC,66.81,0.000179084739225,0.0003384329685778,-0.148795696,0.95,0.05,0.1336324983188833,0.18890510893225249,0.7229524482553782,0.5103653311136492,0.6463755791052825,0.05,0.09690614835318415,0.4832179887456941
601886,江河集团,建筑装饰和其他建筑业,E50,2011/8/18,2011.0,2018,0.0048,0.1527,-0.045016827,0.196448955200948,0.0053190209150641,0.0098419060342908,0.0065464872800789,0.0121131151191271,14.8193989858219,B,70.28,0.000164014342143,0.0003091057399218,-0.39412071,0.95,0.0642857142857147,0.5728248881081387,0.1835979696984535,0.7689136049862304,0.5505039669514533,0.6635713750188198,0.29331941544885176,0.07703223997155934,0.45872621538615954
601886,江河集团,建筑装饰和其他建筑业,E50,2011/8/18,2011.0,2019,0.0045,0.1559,-0.245213145,0.184186851420726,0.0047151633305374,0.0086314216947464,0.0063700043071203,0.011660718731845,14.8675277080886,B,73.45,0.0001780807978019,0.0003381070833433,-0.234630257,0.8600000000000001,0.17857142857142927,0.3847289087352712,0.1688585169815034,0.6518047087543973,0.49624059429905504,0.6702447948349635,0.5744880546075084,0.09558221244395468,0.47464878261318316
601886,江河集团,建筑装饰和其他建筑业,E50,2011/8/18,2011.0,2020,0.0042,0.159,-0.228446605,0.194444517688056,0.0057881965315345,0.0106943073379401,0.0057659342371824,0.0106531753866403,14.8933026046044,B,74.16,0.0007923997784688,0.0014845913781956,0.64969023211011,0.77,0.2892857142857147,0.3983792120690131,0.18118856977207176,0.8599030037975475,0.27019874533205024,0.6738186837118474,0.6290102389078492,0.7515702864171232,0.95
601886,江河集团,建筑装饰和其他建筑业,E50,2011/8/18,2011.0,2021,0.004,0.162,0.0537435877371369,0.184810467858549,0.0053127608036314,0.0100084362297722,0.005577381073544,0.0105069407163126,14.8514964577068,B,71.81,0.0008059649345699,0.0014790528233151,-1.43502464,0.7100000000000001,0.39642857142857196,0.6955381914026184,0.16960812448471424,0.7676995526020969,0.1996425170756434,0.6680219379017868,0.4370563674321502,0.7626627759142157,0.3548086297843553
601886,江河集团,建筑装饰和其他建筑业,E50,2011/8/18,2011.0,2022,0.0038,0.1649,0.2389761422853737,0.207923713416069,0.0053874154966198,0.0100868481520427,0.0062402496099844,0.0116836078981189,14.8062368358989,B,72.19,0.00059450868104,0.0010963276751886,0.311836118275832,0.65,0.501,0.9256961824032544,0.19739100710717372,0.7821776827414252,0.4476866382062331,0.6617463410685632,0.4727557411273481,0.5897509233786798,0.7640666440944164
601886,江河集团,建筑装饰和其他建筑业,E50,2011/8/18,2011.0,2023,0.0036,0.1678,-0.255390441,0.199118471818477,0.0054762003914546,0.0102915280766973,0.0060175738141839,0.0113089414987282,14.8700305401126,B,70.96,0.000433858492013,0.0007472600464961,-0.231213512,0.59,0.6165178571428576,0.3764431695477419,0.18680681661953785,0.7993961483243528,0.36436178715357526,0.6705918318648036,0.35720250521920593,0.4328860295335602,0.47498988987657587
603007,*ST 花王,土木工程建筑业,E48,2016/8/26,2016.0,2016,0.0035,0.1588,-3.493563228,0.5832352281250243,0.002821906354515,0.0052315442743654,0.0066192865105908,0.0122715236065362,11.9230435840798,B,73.24431883553473,0.0004953328423831,0.0008469604397511,-0.099144051,0.56,0.28214285714285736,0.05,0.6014304186677812,0.1479694216614154,0.5725943858076875,0.05,0.5586934259369668,0.5086529293365923,0.48817491024522
603007,*ST 花王,土木工程建筑业,E48,2016/8/26,2016.0,2017,0.0033,0.1619,4.616658843485042,0.5832352281250243,0.0046026994973739,0.008459622171476,0.0064946066527362,0.0119368901806103,12.4724896836816,B,73.24431883553473,0.0005369439251401,0.000926687503258,-0.099144051,0.501,0.39285714285714274,0.95,0.6014304186677812,0.6299940770669582,0.5347611523575944,0.1776523824630714,0.5586934259369668,0.5426791134073555,0.48817491024522
603007,*ST 花王,土木工程建筑业,E48,2016/8/26,2016.0,2018,0.0031,0.1649,7.9195206656382,0.5832352281250243,0.0051873198847262,0.0093981393582684,0.0071522137804558,0.0129580406303399,12.7474307815952,B,73.24431883553473,0.0005870916624421,0.0010155481202627,-0.099144051,0.39999999999999997,0.501,0.95,0.6014304186677812,0.7433722146142684,0.7343074496470483,0.253581247490725,0.5586934259369668,0.58368588437111,0.48817491024522
603007,*ST 花王,土木工程建筑业,E48,2016/8/26,2016.0,2019,0.0029,0.1678,-3.206828526,0.5832352281250243,0.0038784438926333,0.007049821605124,0.0068345749083599,0.0124231612431759,12.8285778621822,B,73.24431883553473,0.0006432660752825,0.0011108568093021,-0.099144051,0.3,0.6165178571428576,0.05,0.6014304186677812,0.4828953934390551,0.6379221488646003,0.27599115919921263,0.5586934259369668,0.629620784035622,0.48817491024522
603007,*ST 花王,土木工程建筑业,E48,2016/8/26,2016.0,2020,0.0027,0.1706,-6.44277185,0.5832352281250243,0.0034155353153462,0.0062243100411039,0.006508850317924,0.0118614210217264,12.8151538511891,B,73.24431883553473,0.0007023814936921,0.0012093121445555,-0.099144051,0.20000000000000012,0.7290178571428573,0.05,0.6014304186677812,0.33615180932730265,0.5390832932351002,0.27228392908134513,0.5586934259369668,0.6779606006169835,0.48817491024522
603007,*ST 花王,土木工程建筑业,E48,2016/8/26,2016.0,2021,0.0026,0.1734,-10.05073108,0.5832352281250243,0.0029321854139372,0.0053405045072343,0.0062594880113128,0.011400651465798,12.4902045755182,B,73.24431883553473,0.000771184836002,0.001318132801582,-0.099144051,0.15000000000000002,0.841517857142857,0.05,0.6014304186677812,0.18292825635600318,0.45488561068286654,0.18254459989236033,0.5586934259369668,0.7342224192241082,0.48817491024522
603007,*ST 花王,土木工程建筑业,E48,2016/8/26,2016.0,2022,0.0024,0.1761,-0.681858661,0.5832352281250243,0.0029467480530414,0.0053452966162363,0.0073668701326036,0.0133632415405908,12.4190140300631,B,73.24431883553473,0.0008320966987239,0.0014185101919151,-0.099144051,0.05,0.95,0.05,0.6014304186677812,0.18754466218887872,0.7994434228675495,0.16288432589867735,0.5586934259369668,0.7840312229308508,0.48817491024522
603007,*ST 花王,土木工程建筑业,E48,2016/8/26,2016.0,2023,0.0023,0.1788,-1.226882677,0.5832352281250243,0.0028391806935712,0.0051873465795933,0.0068951531129588,0.0125978416932981,12.3500040099506,B,73.24431883553473,0.0008929407506902,0.0015188150300369,-0.099144051,0.05,0.95,0.05,0.6014304186677812,0.153445445547437,0.656304182627026,0.14382623475682782,0.5586934259369668,0.8337845764762626,0.48817491024522
603030,全筑股份,建筑装饰和其他建筑业,E50,2015/3/20,2015.0,2015,0.0061,0.1425,0.2612685630287054,0.254630993628465,0.0039968420013816,0.0071713147410358,0.0069081219776966,0.0123948649845064,12.3944827808296,B,70.95210774790584,0.0004826254826254,0.0008994233109359,-0.248359848,0.95,0.05,0.95,0.2535346966866374,0.51249732874831,0.6602394941974005,0.1561096751602293,0.3564610619118221,0.49719692314869873,0.4732781028540816
603030,全筑股份,建筑装饰和其他建筑业,E50,2015/3/20,2015.0,2016,0.0056,0.146,-0.287965144,0.202464263784029,0.0025280898876404,0.0047208692394155,0.0065409309791332,0.012214312476583,12.8882282976558,B,70.95210774790584,0.0006590935525142,0.0012201599127226,-0.248359848,0.95,0.05,0.34992281549994486,0.1908285687887331,0.05482860825736802,0.5488179461746027,0.2924644689309538,0.3564610619118221,0.6425632171082399,0.4732781028540816
603030,全筑股份,建筑装饰和其他建筑业,E50,2015/3/20,2015.0,2017,0.0052,0.1494,-0.252103126,0.304202132814505,0.0027125372146874,0.0050526834678661,0.0054581541515051,0.0101669850268039,13.1820229122605,B,70.95210774790584,0.0005241463209457,0.0009569151889612,-0.248359848,0.95,0.05,0.379119502703155,0.3131208391018147,0.11329903455478896,0.15502803401229864,0.37359999871334293,0.3564610619118221,0.5322142658924186,0.4732781028540816
603030,全筑股份,建筑装饰和其他建筑业,E50,2015/3/20,2015.0,2018,0.0048,0.1527,-0.192602557,0.37348737107504,0.0019586197072753,0.0036368445414269,0.0056978027848011,0.0105799113932421,13.6070285937289,B,70.95210774790584,0.000267931302414,0.0005061753391374,-0.248359848,0.95,0.0642857142857147,0.4275612691845065,0.39640397808249733,0.05,0.24470408794791648,0.4909713166759303,0.3564610619118221,0.21407150552545162,0.4732781028540816
603030,全筑股份,建筑装饰和其他建筑业,E50,2015/3/20,2015.0,2019,0.0045,0.1559,-0.038536559,0.386045182025003,0.0016929460580912,0.0030586541921554,0.0059751037344398,0.0107952500899604,13.7824510228449,B,70.95210774790584,0.0002730764796193,0.0005282620179609,-0.248359848,0.8600000000000001,0.17857142857142927,0.5808768499658332,0.4114988805595034,0.05,0.34846956565662296,0.5197905148893083,0.3564610619118221,0.2208566472724789,0.4732781028540816
603030,全筑股份,建筑装饰和其他建筑业,E50,2015/3/20,2015.0,2020,0.0042,0.159,-0.081470707,0.476856657470487,0.0047865531251739,0.0086086086086086,0.0066510825402126,0.011961961961962,13.8651184679894,B,70.95210774790584,0.0014561064791345,0.0026880917535318,-0.248359848,0.77,0.2892857142857147,0.5275296547435664,0.5141069546959333,0.6656496620452474,0.5822426692767825,0.5312529959317146,0.3564610619118221,0.95,0.4732781028540816
603030,全筑股份,建筑装饰和其他建筑业,E50,2015/3/20,2015.0,2021,0.004,0.162,-0.088987775,0.701623534499567,0.0052319309600863,0.0094981640146878,0.0070658036677454,0.012827417380661,13.7412700049262,B,70.95210774790584,0.0006983429242703,0.0012460517546147,-0.248359848,0.7100000000000001,0.39642857142857196,0.5181894322685552,0.6986123693442781,0.7520238469345466,0.7080869034988972,0.5140804480501194,0.3564610619118221,0.6746581845916373,0.4732781028540816
603030,全筑股份,建筑装饰和其他建筑业,E50,2015/3/20,2015.0,2022,0.0038,0.1649,-0.04015308,0.731796005294632,0.0037294417419504,0.0068310068310068,0.0059995367153115,0.010989010989011,13.3099696106615,B,70.95210774790584,0.0007003652599376,0.0011975749108056,-0.248359848,0.65,0.501,0.5788682655316458,0.7233801834839401,0.43566120789056134,0.357612339726827,0.4089342854654688,0.3564610619118221,0.6763118874301399,0.4732781028540816
603030,全筑股份,建筑装饰和其他建筑业,E50,2015/3/20,2015.0,2023,0.0036,0.1678,-0.020163695,0.731796005294632,0.0028243312637131,0.0051603548277038,0.0058353951729611,0.010661890139884,12.5561122995312,B,70.95210774790584,0.000886531121517,0.0015119572275283,-0.248359848,0.59,0.6165178571428576,0.6037057823718089,0.7233801834839401,0.14873812607592463,0.29619089282581657,0.2007459481769136,0.3564610619118221,0.8285432992101489,0.4732781028540816
603098,森特股份,建筑装饰和其他建筑业,E50,2016/12/16,2016.0,2016,0.0056,0.146,-0.292792813,0.658260172013772,0.0058456992355624,0.0106682297772567,0.007965568189118,0.0145369284876905,12.4109854921937,B,74.32,0.0003235055313102,0.0005773475972151,-0.094896613,0.95,0.05,0.34599241923184765,0.6630164875945265,0.8710547693323486,0.95,0.16066713184191017,0.6412969283276442,0.2873593643292324,0.48859894889973177
603098,森特股份,建筑装饰和其他建筑业,E50,2016/12/16,2016.0,2017,0.0052,0.1494,-0.524146109,0.685977951497538,0.0044110489170114,0.0081064460222508,0.0078182039425651,0.0143679767428859,12.536814667507,B,74.32,0.0001874062968515,0.0003224974200206,-0.094896613,0.95,0.05,0.15763855089282397,0.685769308047346,0.5928263929911937,0.9363975202655956,0.19541663470418114,0.6412969283276442,0.1078801043121153,0.48859894889973177
603098,森特股份,建筑装饰和其他建筑业,E50,2016/12/16,2016.0,2018,0.0048,0.1527,0.0054014827456739,0.733367139702727,0.0049806143751864,0.0091793546968614,0.0072472412764688,0.0133567855768702,12.7950504988273,BBB,81.42,0.0002703108574861,0.00047546093296,-0.094896613,0.95,0.0642857142857147,0.6354714186222457,0.7246698877734042,0.7032848584436606,0.7631428806677534,0.26673210456450913,0.95,0.21720951570757413,0.48859894889973177
603098,森特股份,建筑装饰和其他建筑业,E50,2016/12/16,2016.0,2019,0.0045,0.1559,-0.332714343,0.732905273151292,0.0052075902411185,0.0094998481759423,0.008061064345841,0.0147052444367327,13.0623598039078,B,70.55,0.0002544943705845,0.0004251953772758,-0.385280019,0.8600000000000001,0.17857142857142927,0.3134907227549909,0.7242907532643026,0.7473033386477417,0.95,0.3405533422772911,0.3186847599164923,0.19635171017722036,0.4596088167841306
603098,森特股份,建筑装饰和其他建筑业,E50,2016/12/16,2016.0,2020,0.0042,0.159,-0.194436253,0.94982589598502,0.0052744630071599,0.0096675415573053,0.0074224343675417,0.0136045494313211,13.125270131297,BB,76.49,0.0003740755531515,0.0006326408480807,-0.079278366,0.77,0.2892857142857147,0.4260683847478923,0.9023553773349394,0.7602722836767525,0.8163040024997503,0.3579269171754359,0.8079351535836171,0.3540479841089433,0.4901581807104645
603098,森特股份,建筑装饰和其他建筑业,E50,2016/12/16,2016.0,2021,0.004,0.162,1.8190965945130728,0.937444995128039,0.0048468685842487,0.0089230049875311,0.0073232162888649,0.0134819201995012,13.1659307165712,BB,76.13,0.0015850263252198,0.0026176222884847,0.0793025992710198,0.7100000000000001,0.39642857142857196,0.95,0.8921922106062324,0.6773469181847103,0.7861969683914292,0.36915591172975415,0.7802901023890778,0.95,0.5541606715618699
603098,森特股份,建筑装饰和其他建筑业,E50,2016/12/16,2016.0,2022,0.0038,0.1649,-0.766784219,0.910240260269701,0.006361460332521,0.0114634335898034,0.0081297306622388,0.0146498795367996,13.5142659250735,B,72.14,0.0028655022279511,0.0047252402761742,0.008633051044085,0.65,0.501,0.05,0.8698605354422512,0.95,0.95,0.46535359636641815,0.46805845511482225,0.95,0.4989347276546715
603098,森特股份,建筑装饰和其他建筑业,E50,2016/12/16,2016.0,2023,0.0036,0.1678,-0.941570397,0.859366987718579,0.0051508625474567,0.0093691947338664,0.0083257476521391,0.0151441725224134,13.3735003508593,B,74.17,0.0013336296954878,0.0021934704517277,0.008633051044085,0.59,0.6165178571428576,0.05,0.8280999594595693,0.7363018744602579,0.95,0.42647919611793716,0.6297781569965869,0.95,0.4989347276546715
603137,恒尚节能,建筑装饰和其他建筑业,E50,2023/4/19,2023.0,2023,0.0036,0.1678,-0.083840389,0.0,0.0048033847685415,0.0089821752687671,0.0069188651070184,0.0129380555684833,12.7521592026825,B,71.12,0.0010580896772549,0.0017106877681346,-0.246122073,0.59,0.6165178571428576,0.5245852411670191,0.05,0.6689139005462718,0.6634994218762579,0.2548870677164242,0.37223382045929043,0.95,0.47350150884614084
603163,圣晖集成,建筑安装业,E49,2022/10/13,2022.0,2022,0.003,0.1708,0.0004126120902479,1.11225616446472,0.0052455757709616,0.0095799929410578,0.0058253499351205,0.0106388342661221,12.0879343372876,B,72.22,0.0001018255050262,0.0001739617863942,-0.284269626,0.3500000000000001,0.7370535714285718,0.6292725706378011,0.95,0.7546700482605612,0.2924319843021151,0.07145199549441154,0.47557411273486383,0.05,0.4696930866756367
603163,圣晖集成,建筑安装业,E49,2022/10/13,2022.0,2023,0.0028,0.1736,0.0494350308862669,0.887227177565431,0.0045785950680568,0.0083640165462066,0.0056237091596785,0.0102731942361016,12.1570727668532,BB,76.97,0.0003265060740495,0.0005501510732312,-0.284269626,0.25000000000000006,0.8495535714285716,0.6901846573474044,0.8509696809586582,0.6253193935257448,0.21697839708377148,0.09054554871925591,0.844795221843003,0.29131629467231024,0.4696930866756367
603176,汇通集团,土木工程建筑业,E48,2021/12/31,2021.0,2021,0.0026,0.1734,0.063920091705704,0.5832352281250243,0.0031174554063239,0.0057511026550203,0.0067974591566462,0.0125399982703451,12.8047466038958,B,74.14,0.0001659909660674,0.0002748465440129,-0.234847726,0.15000000000000002,0.841517857142857,0.7081828569935443,0.6014304186677812,0.2416594703475723,0.626659632822132,0.2694098208412934,0.6274744027303751,0.07963888945562454,0.4746270718166611
603176,汇通集团,土木工程建筑业,E48,2021/12/31,2021.0,2022,0.0024,0.1761,0.2309843025988231,0.5832352281250243,0.0037222523010287,0.0068027210884353,0.0070158816098177,0.0128220985363843,13.1895384732639,B,74.14,0.0001151714374835,0.0001921521845301,-0.234847726,0.05,0.95,0.9157660393398943,0.6014304186677812,0.43338213081060556,0.6929384031365506,0.37567552696781137,0.6274744027303751,0.05,0.4746270718166611
603176,汇通集团,土木工程建筑业,E48,2021/12/31,2021.0,2023,0.0023,0.1788,-0.085181213,0.5832352281250243,0.0037299358786304,0.0068380008451461,0.0058463601693139,0.0107179900887403,13.2086147318463,B,73.56,0.0003860318587212,0.0006519784172661,0.0174801547540314,0.05,0.95,0.5229192199922958,0.6014304186677812,0.43581785088881647,0.3002939732015058,0.3809437050398682,0.5829351535836176,0.3698152210425168,0.49981796925902056
603316,诚邦股份,土木工程建筑业,E48,2017/6/19,2017.0,2017,0.0033,0.1619,-0.226416919,0.365829318570074,0.0042674253200569,0.0077648682848268,0.00692271218587,0.0125963418842747,11.7725343512288,B,73.89,0.0001043492779029,0.0001673490790222,-0.144941279,0.501,0.39285714285714274,0.40003165971606786,0.3871987466781661,0.5649728040934568,0.6646667911273781,0.05,0.6082764505119451,0.05,0.48360279054824135
603316,诚邦股份,土木工程建筑业,E48,2017/6/19,2017.0,2018,0.0031,0.1649,-0.163211312,0.486210176561135,0.0037402537618321,0.0067980965329707,0.007279109244181,0.0132301417141662,12.0123828620399,B,71.46,0.000167937601851,0.0002731770490808,-0.144941279,0.39999999999999997,0.501,0.45148984416815396,0.521785020703933,0.4390886547489161,0.7728129932487424,0.05058738918326126,0.4041753653444668,0.0822059924327496,0.48360279054824135
603316,诚邦股份,土木工程建筑业,E48,2017/6/19,2017.0,2019,0.0029,0.1678,-0.008760267,0.406945071272707,0.0033731663310932,0.0060923774440351,0.0074523442198572,0.0134599036554265,12.2369259245944,BB,76.38,0.0002698675962106,0.0004487994614406,0.116411542253485,0.3,0.6165178571428576,0.6178749444038367,0.4366212359788808,0.32272069806793285,0.8253799386179144,0.11259812536994201,0.7994880546075078,0.21662497012921444,0.587658589624289
603316,诚邦股份,土木工程建筑业,E48,2017/6/19,2017.0,2020,0.0027,0.1706,-0.062289575,0.387643092427671,0.0035598125336133,0.0064164704796196,0.0074269470125745,0.0133868808567604,12.3971683433254,BB,77.77,0.0003050606166743,0.0004919421694649,-0.136865051,0.20000000000000012,0.7290178571428573,0.5513628886856506,0.4134196215064228,0.3818881753248093,0.8176733331674387,0.15685133115060093,0.906228668941979,0.2630353507291794,0.48440907255980964
603316,诚邦股份,土木工程建筑业,E48,2017/6/19,2017.0,2021,0.0026,0.1734,-0.01777821,0.33855274257439,0.0033084997500773,0.0059280109177755,0.0077833051674481,0.0139457523029683,12.5998259756603,B,74.11,0.0003289628272005,0.0005324678617612,-0.263263063,0.15000000000000002,0.841517857142857,0.6066698317339807,0.35441140370875246,0.3022211732456897,0.9258077303120047,0.21281809686569203,0.6251706484641635,0.2945561089103544,0.47179025553612153
603316,诚邦股份,土木工程建筑业,E48,2017/6/19,2017.0,2022,0.0024,0.1761,0.0214334939221812,0.300169550764782,0.0034757230034491,0.0063441328877911,0.0084107190236136,0.0153518330185481,12.6154477138252,B,73.07,0.0003563993482983,0.0005895619461159,0.0298493454462722,0.05,0.95,0.6553917587216626,0.30827354262525225,0.35523150995281527,0.95,0.21713226036333222,0.5453071672354941,0.33073769746713255,0.509519652136332
603316,诚邦股份,土木工程建筑业,E48,2017/6/19,2017.0,2023,0.0023,0.1788,-0.002307146,0.491855760147158,0.0032060623724861,0.0059148457740626,0.0077369439071566,0.0142738426944322,12.5666616619889,B,74.45,0.0001897773279352,0.0003125739995264,-0.036161725,0.05,0.95,0.6258931751552635,0.5264193367305613,0.26974817820455743,0.9117397291622575,0.20365930352559308,0.6512798634812286,0.11100687358508424,0.49446268672955473
